INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 1, 'minorAssignment1', 2, 1);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4525, 'minorAssignment10', 2, 696647);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4526, 'minorAssignment11', 2, 696647);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4527, 'minorAssignment12', 2, 696647);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4528, 'majorAssignment1', 1, 696647);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4529, 'majorAssignment2', 1, 696647);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4530, 'majorAssignment3', 1, 696647);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4531, 'minorAssignment1', 2, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4532, 'minorAssignment2', 2, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4533, 'minorAssignment3', 2, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4534, 'minorAssignment4', 2, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4535, 'minorAssignment5', 2, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4536, 'minorAssignment6', 2, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4537, 'minorAssignment7', 2, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4538, 'minorAssignment8', 2, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4539, 'minorAssignment9', 2, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4540, 'minorAssignment10', 2, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4541, 'minorAssignment11', 2, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4542, 'minorAssignment12', 2, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4543, 'majorAssignment1', 1, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4544, 'majorAssignment2', 1, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4545, 'majorAssignment3', 1, 697252);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4546, 'minorAssignment1', 2, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4547, 'minorAssignment2', 2, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4548, 'minorAssignment3', 2, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4549, 'minorAssignment4', 2, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4550, 'minorAssignment5', 2, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4551, 'minorAssignment6', 2, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4552, 'minorAssignment7', 2, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4553, 'minorAssignment8', 2, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4554, 'minorAssignment9', 2, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4555, 'minorAssignment10', 2, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4556, 'minorAssignment11', 2, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4557, 'minorAssignment12', 2, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4558, 'majorAssignment1', 1, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4559, 'majorAssignment2', 1, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4560, 'majorAssignment3', 1, 699374);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4561, 'minorAssignment1', 2, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4562, 'minorAssignment2', 2, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4563, 'minorAssignment3', 2, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4564, 'minorAssignment4', 2, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4565, 'minorAssignment5', 2, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4566, 'minorAssignment6', 2, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4567, 'minorAssignment7', 2, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4568, 'minorAssignment8', 2, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4569, 'minorAssignment9', 2, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4570, 'minorAssignment10', 2, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4571, 'minorAssignment11', 2, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4572, 'minorAssignment12', 2, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4573, 'majorAssignment1', 1, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4574, 'majorAssignment2', 1, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4575, 'majorAssignment3', 1, 700895);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4576, 'minorAssignment1', 2, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4577, 'minorAssignment2', 2, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4578, 'minorAssignment3', 2, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4579, 'minorAssignment4', 2, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4580, 'minorAssignment5', 2, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4581, 'minorAssignment6', 2, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4582, 'minorAssignment7', 2, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4583, 'minorAssignment8', 2, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4584, 'minorAssignment9', 2, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4585, 'minorAssignment10', 2, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4586, 'minorAssignment11', 2, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4587, 'minorAssignment12', 2, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4588, 'majorAssignment1', 1, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4589, 'majorAssignment2', 1, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4590, 'majorAssignment3', 1, 702116);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4591, 'minorAssignment1', 2, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4592, 'minorAssignment2', 2, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4593, 'minorAssignment3', 2, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4594, 'minorAssignment4', 2, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4595, 'minorAssignment5', 2, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4596, 'minorAssignment6', 2, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4597, 'minorAssignment7', 2, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4598, 'minorAssignment8', 2, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4599, 'minorAssignment9', 2, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4600, 'minorAssignment10', 2, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4601, 'minorAssignment11', 2, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4602, 'minorAssignment12', 2, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4603, 'majorAssignment1', 1, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4604, 'majorAssignment2', 1, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4605, 'majorAssignment3', 1, 702729);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4606, 'minorAssignment1', 2, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4607, 'minorAssignment2', 2, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4608, 'minorAssignment3', 2, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4609, 'minorAssignment4', 2, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4610, 'minorAssignment5', 2, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4611, 'minorAssignment6', 2, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4612, 'minorAssignment7', 2, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4613, 'minorAssignment8', 2, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4614, 'minorAssignment9', 2, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4615, 'minorAssignment10', 2, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4616, 'minorAssignment11', 2, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4617, 'minorAssignment12', 2, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4618, 'majorAssignment1', 1, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4619, 'majorAssignment2', 1, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4620, 'majorAssignment3', 1, 703037);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4621, 'minorAssignment1', 2, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4622, 'minorAssignment2', 2, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4623, 'minorAssignment3', 2, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4624, 'minorAssignment4', 2, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4625, 'minorAssignment5', 2, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4626, 'minorAssignment6', 2, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4627, 'minorAssignment7', 2, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4628, 'minorAssignment8', 2, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4629, 'minorAssignment9', 2, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4630, 'minorAssignment10', 2, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4631, 'minorAssignment11', 2, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4632, 'minorAssignment12', 2, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4633, 'majorAssignment1', 1, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4634, 'majorAssignment2', 1, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4635, 'majorAssignment3', 1, 703346);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4636, 'minorAssignment1', 2, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4637, 'minorAssignment2', 2, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4638, 'minorAssignment3', 2, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4639, 'minorAssignment4', 2, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4640, 'minorAssignment5', 2, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4641, 'minorAssignment6', 2, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4642, 'minorAssignment7', 2, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4643, 'minorAssignment8', 2, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4644, 'minorAssignment9', 2, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4645, 'minorAssignment10', 2, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4646, 'minorAssignment11', 2, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4647, 'minorAssignment12', 2, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4648, 'majorAssignment1', 1, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4649, 'majorAssignment2', 1, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4650, 'majorAssignment3', 1, 703656);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4651, 'minorAssignment1', 2, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4652, 'minorAssignment2', 2, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4653, 'minorAssignment3', 2, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4654, 'minorAssignment4', 2, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4655, 'minorAssignment5', 2, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4656, 'minorAssignment6', 2, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4657, 'minorAssignment7', 2, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4658, 'minorAssignment8', 2, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4659, 'minorAssignment9', 2, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4660, 'minorAssignment10', 2, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4661, 'minorAssignment11', 2, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4662, 'minorAssignment12', 2, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4663, 'majorAssignment1', 1, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4664, 'majorAssignment2', 1, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4665, 'majorAssignment3', 1, 709547);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4666, 'minorAssignment1', 2, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4667, 'minorAssignment2', 2, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4668, 'minorAssignment3', 2, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4669, 'minorAssignment4', 2, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4670, 'minorAssignment5', 2, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4671, 'minorAssignment6', 2, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4672, 'minorAssignment7', 2, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4673, 'minorAssignment8', 2, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4674, 'minorAssignment9', 2, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4675, 'minorAssignment10', 2, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4676, 'minorAssignment11', 2, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4677, 'minorAssignment12', 2, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4678, 'majorAssignment1', 1, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4679, 'majorAssignment2', 1, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4680, 'majorAssignment3', 1, 710481);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4681, 'minorAssignment1', 2, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4682, 'minorAssignment2', 2, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4683, 'minorAssignment3', 2, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4684, 'minorAssignment4', 2, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4685, 'minorAssignment5', 2, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4686, 'minorAssignment6', 2, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4687, 'minorAssignment7', 2, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4688, 'minorAssignment8', 2, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4689, 'minorAssignment9', 2, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4690, 'minorAssignment10', 2, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4691, 'minorAssignment11', 2, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4692, 'minorAssignment12', 2, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4693, 'majorAssignment1', 1, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4694, 'majorAssignment2', 1, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4695, 'majorAssignment3', 1, 714538);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4696, 'minorAssignment1', 2, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4697, 'minorAssignment2', 2, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4698, 'minorAssignment3', 2, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4699, 'minorAssignment4', 2, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4700, 'minorAssignment5', 2, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4701, 'minorAssignment6', 2, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4702, 'minorAssignment7', 2, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4703, 'minorAssignment8', 2, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4704, 'minorAssignment9', 2, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4705, 'minorAssignment10', 2, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4706, 'minorAssignment11', 2, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4707, 'minorAssignment12', 2, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4708, 'majorAssignment1', 1, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4709, 'majorAssignment2', 1, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4710, 'majorAssignment3', 1, 716417);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4711, 'minorAssignment1', 2, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4712, 'minorAssignment2', 2, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4713, 'minorAssignment3', 2, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4714, 'minorAssignment4', 2, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4715, 'minorAssignment5', 2, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4716, 'minorAssignment6', 2, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4717, 'minorAssignment7', 2, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4718, 'minorAssignment8', 2, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4719, 'minorAssignment9', 2, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4720, 'minorAssignment10', 2, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4721, 'minorAssignment11', 2, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4722, 'minorAssignment12', 2, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4723, 'majorAssignment1', 1, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4724, 'majorAssignment2', 1, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4725, 'majorAssignment3', 1, 717674);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4726, 'minorAssignment1', 2, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4727, 'minorAssignment2', 2, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4728, 'minorAssignment3', 2, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4729, 'minorAssignment4', 2, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4730, 'minorAssignment5', 2, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4731, 'minorAssignment6', 2, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4732, 'minorAssignment7', 2, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4733, 'minorAssignment8', 2, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4734, 'minorAssignment9', 2, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4735, 'minorAssignment10', 2, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4736, 'minorAssignment11', 2, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4737, 'minorAssignment12', 2, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4738, 'majorAssignment1', 1, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4739, 'majorAssignment2', 1, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4740, 'majorAssignment3', 1, 719250);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4741, 'minorAssignment1', 2, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4742, 'minorAssignment2', 2, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4743, 'minorAssignment3', 2, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4744, 'minorAssignment4', 2, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4745, 'minorAssignment5', 2, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4746, 'minorAssignment6', 2, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4747, 'minorAssignment7', 2, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4748, 'minorAssignment8', 2, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4749, 'minorAssignment9', 2, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4750, 'minorAssignment10', 2, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4751, 'minorAssignment11', 2, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4752, 'minorAssignment12', 2, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4753, 'majorAssignment1', 1, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4754, 'majorAssignment2', 1, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4755, 'majorAssignment3', 1, 719567);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4756, 'minorAssignment1', 2, 719885);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4757, 'minorAssignment2', 2, 719885);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4758, 'minorAssignment3', 2, 719885);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4759, 'minorAssignment4', 2, 719885);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4760, 'minorAssignment5', 2, 719885);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4761, 'minorAssignment6', 2, 719885);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4762, 'minorAssignment7', 2, 719885);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4763, 'minorAssignment8', 2, 719885);
INSERT INTO Assignments (assignment_id, name, weight_id, offering_id) VALUES ( 4764, 'minorAssignment9', 2, 719885);
